rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial
6362,{worker_id:3007},id_enter,6366,blocked,id_enter,GW/dustpan.jpg; GW/hat.jpg; GW/wheelchair.jpg; GW/soldier.jpg; GW/gong.jpg; GW/teeth.jpg; GW/basket.jpg; GW/barrel.jpg; GW/paint.jpg; GW/globe.jpg; GW/camera.jpg; GW/snail.jpg; GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
2486.800000190735,,fullscreen,8861,,fullscreen,,0,,,,,,,,,,,,,,,,,,,,
1185.9000005722046,,intro_1,10053,,instruct,,0,,,,,,,,,,,,,,,,,,,,
9031.39999961853,,intro_2,19087,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,
6725.60000038147,,intro_3,25815,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,
null,,learn_prac_1,28826,,lean_prac_1,,,,null,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,29839,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,
3100.0999994277954,,intro_1,32941,,instruct,,0,,,,,,,,,,,,,,,,,,,,
4478,,intro_2,37425,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,
null,,learn_prac_2,40434,,lean_prac_2,,,,null,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,41436,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,
2121.800000190735,,intro_1,43559,,instruct,,0,,,,,,,,,,,,,,,,,,,,
5584.599999427795,,intro_2,49145,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,
13633,,intro_3,62779,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,63616,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
411.8999996185303,,prac_atten_color,64199,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,66202,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,67040,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
349.5,,prac_atten_color,67720,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,69727,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,70476,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
469.3999996185303,,prac_atten_color,71383,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,73394,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,73894,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
546.3000001907349,,prac_atten_color,74571,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,76586,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,77327,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
525.3000001907349,,prac_atten_color,78096,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,80110,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,80767,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
562.0999994277954,,prac_atten_color,81853,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,83858,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,84195,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
663,,prac_atten_color,84861,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,86868,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,87627,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
883.8999996185303,,prac_atten_color,88725,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,90738,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,91053,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,91464,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,
266.70000076293945,,prac_atten_color_black,93473,,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,94482,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,95548,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,
3.90000057220459,,prac_atten_color_black,97550,,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,
4299.10000038147,,attentioncheck_feedback,101851,,cross_check_feedback,,0,,,,,,,,,,,,,,,,,,,,
5345.599999427795,,last_instruct,107200,,instruct,,,,32,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),110202,,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),110778,,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,111285,,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
1350.3999996185303,,rt_thecrossant_black,112729,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,112839,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),115846,,black_plus_sign,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),116457,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
446.0999994277954,,rt_plussign_withcolor,116960,,blue,,,,49,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,118368,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,118475,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),121486,,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),122091,,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,122594,,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
828.0999994277954,,rt_thecrossant_black,124011,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,124119,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),127121,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),128211,,green,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,128722,,green,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
722.7999992370605,,rt_thecrossant_black,129647,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,129761,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),132765,,black_plus_sign,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),133465,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,133977,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
1258.1999998092651,,rt_thecrossant_black,135289,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,135397,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),138402,,black_plus_sign,,,,null,GW/hat.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),139284,,green,,,,null,GW/hat.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,139795,,green,,,,null,GW/hat.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
1089.6000003814697,,rt_thecrossant_black,140926,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,141032,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),144037,,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),144774,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,145276,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
1040.5999994277954,,rt_thecrossant_black,146561,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,146668,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),149678,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),150618,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
470.9000005722046,,rt_plussign_withcolor,151122,,blue,,,,49,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,152207,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,152311,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),155325,,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),156281,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,156782,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
1247.6999998092651,,rt_thecrossant_black,157850,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,157959,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),160972,,black_plus_sign,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),161436,,green,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,161940,,green,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
1232.3999996185303,,rt_thecrossant_black,163492,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,163598,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),166615,,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),167082,,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,167591,,blue,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
709.4000005722046,,rt_thecrossant_black,169134,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,169242,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),172248,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),173161,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,173671,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
888.6000003814697,,rt_thecrossant_black,174780,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,174889,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),177895,,black_plus_sign,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),178959,,green,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,179464,,green,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
1195,,rt_thecrossant_black,180416,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,180518,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),183525,,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),183944,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,184451,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
1441.1000003814697,,rt_thecrossant_black,186052,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,186162,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),189174,,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),190266,,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,190774,,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
600.8000001907349,,rt_thecrossant_black,191698,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,191808,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),194810,,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),195389,,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,195895,,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
1392.8999996185303,,rt_thecrossant_black,197332,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,197439,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),200448,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),201514,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,202020,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
710.6000003814697,,rt_thecrossant_black,202965,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,203072,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),206079,,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),206723,,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,207225,,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
1231.5,,rt_thecrossant_black,208603,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,208713,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),211720,,black_plus_sign,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),212334,,blue,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,212841,,blue,,,,null,GW/paint.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
951.5,,rt_thecrossant_black,214232,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,214340,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),217352,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),218090,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,218593,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
827.1999998092651,,rt_thecrossant_black,219869,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,219988,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),222995,,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),223440,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,223950,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
877.5999994277954,,rt_thecrossant_black,225519,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,225624,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),228634,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),229378,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,229895,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
660.6000003814697,,rt_thecrossant_black,231175,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,231287,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),234304,,black_plus_sign,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),235234,,green,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,235752,,green,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
1124.3999996185303,,rt_thecrossant_black,236837,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,236944,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),239955,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),240828,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,241339,,blue,,,,null,GW/wheelchair.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,
1104.7999992370605,,rt_thecrossant_black,242486,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,242592,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),245597,,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),246348,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,246864,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
1247.9000005722046,,rt_thecrossant_black,248125,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,248230,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),251240,,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),251928,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,252434,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
978.3000001907349,,rt_thecrossant_black,253752,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,253857,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),256868,,black_plus_sign,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),257878,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,258386,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
799.6999998092651,,rt_thecrossant_black,259388,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,259496,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),262507,,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),263461,,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
459.80000019073486,,rt_plussign_withcolor,263968,,green,,,,50,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,265027,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,265134,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),268141,,black_plus_sign,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),268828,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,269344,,green,,,,null,GW/barrel.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,
1149.7999992370605,,rt_thecrossant_black,270667,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,270783,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),273793,,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),274761,,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
494,,rt_plussign_withcolor,275267,,green,,,,50,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,276304,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,276413,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),279429,,black_plus_sign,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),280285,,blue,,,,null,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
527,,rt_plussign_withcolor,280815,,blue,,,,49,GW/basket.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,281968,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,282071,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),285078,,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),285581,,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
387.5,,rt_plussign_withcolor,286090,,green,,,,50,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,287605,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,287713,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),290723,,black_plus_sign,,,,null,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),291146,,blue,,,,null,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
498.4000005722046,,rt_plussign_withcolor,291652,,blue,,,,49,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,293245,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,293352,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),296358,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),297058,,green,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,297576,,green,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
845.8000001907349,,rt_thecrossant_black,298890,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,298998,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),302004,,black_plus_sign,,,,null,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),302515,,blue,,,,null,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,303023,,blue,,,,null,GW/paint.jpg,GW/barrel.jpg,,,,,,,,,,,,,,,,
1628.8999996185303,,rt_thecrossant_black,304523,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,304627,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),307630,,black_plus_sign,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),308603,,green,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
345.5999994277954,,rt_plussign_withcolor,309110,,green,,,,50,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,310145,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,310252,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),313254,,black_plus_sign,,,,null,GW/snail.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),314164,,blue,,,,null,GW/snail.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,314674,,blue,,,,null,GW/snail.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,
1121.5,,rt_thecrossant_black,315781,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,315889,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),318891,,black_plus_sign,,,,null,GW/teeth.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),319544,,blue,,,,null,GW/teeth.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,320051,,blue,,,,null,GW/teeth.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,
1136.1999998092651,,rt_thecrossant_black,321405,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,321512,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),324520,,black_plus_sign,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),325258,,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,325763,,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,
836,,rt_thecrossant_black,327046,,black_plus_sign,,,,49,,,0,0.9743589743589743,,,,,,,,,,,,,,
null,,color_black,327151,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),330167,,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
null,,black_cross(without_color),330614,,green,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,
