rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,learn_phase(without_color),353173,,black_plus_sign,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),354186,,yellow,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,354689,,yellow,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1261.3000000002794,,rt_thecrossant_black,355683,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,355787,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),358791,,black_plus_sign,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),359550,,blue,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,360053,,blue,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
2030.2999999998137,,rt_thecrossant_black,361301,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,361404,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),364408,,black_plus_sign,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),365250,,blue,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,365752,,blue,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
958.2000000001863,,rt_thecrossant_black,366919,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,367022,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),370026,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),371120,,blue,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,371623,,blue,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1071.6000000000931,,rt_thecrossant_black,372536,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,372640,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),375644,,black_plus_sign,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),376401,,yellow,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,376904,,yellow,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1539,,rt_thecrossant_black,378155,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,378258,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),381263,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),381841,,blue,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,382344,,blue,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
996.6000000000931,,rt_thecrossant_black,383773,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,383876,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),386881,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),387543,,yellow,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,388046,,yellow,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1289.1999999997206,,rt_thecrossant_black,389391,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,389495,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),392499,,black_plus_sign,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),393291,,yellow,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,393794,,yellow,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
844.5,,rt_thecrossant_black,395009,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,395113,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),398117,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),399058,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,399562,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1050,,rt_thecrossant_black,400627,,black_plus_sign,,,,49,,,0,0.9787234042553191,,,,,,,,,,,,,,,
null,,color_black,400731,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),403736,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),404601,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,405103,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1594.6000000000931,,rt_thecrossant_black,406245,,black_plus_sign,,,,50,,,1,0.9791666666666666,,,,,,,,,,,,,,,
null,,color_black,406348,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),409353,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),410260,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,410764,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1086.3999999999069,,rt_thecrossant_black,411864,,black_plus_sign,,,,50,,,1,0.9795918367346939,,,,,,,,,,,,,,,
null,,color_black,411967,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),414972,,black_plus_sign,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),415937,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,416440,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
1330.8999999999069,,rt_thecrossant_black,417483,,black_plus_sign,,,,49,,,1,0.98,,,,,,,,,,,,,,,
null,,color_black,417586,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),420591,,black_plus_sign,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),421467,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,421969,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1205.1000000000931,,rt_thecrossant_black,423100,,black_plus_sign,,,,49,,,1,0.9803921568627451,,,,,,,,,,,,,,,
null,,color_black,423204,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),426208,,black_plus_sign,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),427214,,blue,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,427716,,blue,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1182.5,,rt_thecrossant_black,428718,,black_plus_sign,,,,49,,,1,0.9807692307692307,,,,,,,,,,,,,,,
null,,color_black,428821,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),431826,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),432245,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,432748,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1410.1000000000931,,rt_thecrossant_black,434336,,black_plus_sign,,,,49,,,1,0.9811320754716981,,,,,,,,,,,,,,,
null,,color_black,434440,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),437445,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),438003,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,438506,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
823.1000000000931,,rt_thecrossant_black,439955,,black_plus_sign,,,,50,,,1,0.9814814814814815,,,,,,,,,,,,,,,
null,,color_black,440059,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),443064,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),443982,,blue,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
472.6999999997206,,rt_plussign_withcolor,444485,,blue,,,,49,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,445574,,black_plus_sign,,,,null,,,1,0.9818181818181818,,,,,,,,,,,,,,,
null,,color_black,445678,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),448682,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),449148,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,449651,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1254.5,,rt_thecrossant_black,451191,,black_plus_sign,,,,49,,,1,0.9821428571428571,,,,,,,,,,,,,,,
null,,color_black,451295,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),454299,,black_plus_sign,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),455175,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,455678,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
593.1000000000931,,rt_thecrossant_black,456810,,black_plus_sign,,,,49,,,1,0.9824561403508771,,,,,,,,,,,,,,,
null,,color_black,456914,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),459918,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),460511,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,461013,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1471.1000000000931,,rt_thecrossant_black,462426,,black_plus_sign,,,,50,,,1,0.9827586206896551,,,,,,,,,,,,,,,
null,,color_black,462529,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),465533,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),466428,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,466932,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
810.8999999999069,,rt_thecrossant_black,468043,,black_plus_sign,,,,49,,,1,0.9830508474576272,,,,,,,,,,,,,,,
null,,color_black,468147,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),471152,,black_plus_sign,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),471672,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,472175,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1308.3999999999069,,rt_thecrossant_black,473662,,black_plus_sign,,,,49,,,1,0.9833333333333333,,,,,,,,,,,,,,,
null,,color_black,473765,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),476770,,black_plus_sign,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),477209,,yellow,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,477711,,yellow,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
868.3999999999069,,rt_thecrossant_black,479281,,black_plus_sign,,,,50,,,1,0.9836065573770492,,,,,,,,,,,,,,,
null,,color_black,479385,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),482389,,black_plus_sign,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),483086,,blue,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,483589,,blue,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
642.3999999999069,,rt_thecrossant_black,484899,,black_plus_sign,,,,49,,,1,0.9838709677419355,,,,,,,,,,,,,,,
null,,color_black,485003,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),488008,,black_plus_sign,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),488744,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,489247,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1378.3999999999069,,rt_thecrossant_black,490518,,black_plus_sign,,,,50,,,1,0.9841269841269841,,,,,,,,,,,,,,,
null,,color_black,490622,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),493627,,black_plus_sign,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),494561,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,495065,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
856.7999999998137,,rt_thecrossant_black,496138,,black_plus_sign,,,,50,,,1,0.984375,,,,,,,,,,,,,,,
null,,color_black,496242,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_break,556246,,learn_break,,,,null,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,557249,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),560253,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),560754,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,561257,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1321.8999999999069,,rt_thecrossant_black,562764,,black_plus_sign,,,,49,,,1,0.9846153846153847,,,,,,,,,,,,,,,
null,,color_black,562868,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),565872,,black_plus_sign,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),566424,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,566927,,blue,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
757.1999999997206,,rt_thecrossant_black,568383,,black_plus_sign,,,,49,,,1,0.9848484848484849,,,,,,,,,,,,,,,
null,,color_black,568487,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),571493,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),572486,,yellow,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,572989,,yellow,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1008,,rt_thecrossant_black,574004,,black_plus_sign,,,,50,,,1,0.9850746268656716,,,,,,,,,,,,,,,
null,,color_black,574108,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),577112,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),577654,,blue,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,578158,,blue,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1308.2999999998137,,rt_thecrossant_black,579625,,black_plus_sign,,,,49,,,1,0.9852941176470589,,,,,,,,,,,,,,,
null,,color_black,579728,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),582733,,black_plus_sign,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),583824,,yellow,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,584328,,yellow,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1156.5,,rt_thecrossant_black,585245,,black_plus_sign,,,,50,,,1,0.9855072463768116,,,,,,,,,,,,,,,
null,,color_black,585349,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),588354,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),589054,,yellow,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,589556,,yellow,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1825,,rt_thecrossant_black,590864,,black_plus_sign,,,,50,,,1,0.9857142857142858,,,,,,,,,,,,,,,
null,,color_black,590968,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),593972,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),594699,,yellow,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,595202,,yellow,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1208.2999999998137,,rt_thecrossant_black,596483,,black_plus_sign,,,,50,,,1,0.9859154929577465,,,,,,,,,,,,,,,
null,,color_black,596586,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),599591,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),600519,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,601021,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
986.9000000003725,,rt_thecrossant_black,602101,,black_plus_sign,,,,49,,,1,0.9861111111111112,,,,,,,,,,,,,,,
null,,color_black,602204,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),605210,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),606210,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,606713,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1170.800000000745,,rt_thecrossant_black,607721,,black_plus_sign,,,,49,,,1,0.9863013698630136,,,,,,,,,,,,,,,
null,,color_black,607825,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),610829,,black_plus_sign,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),611692,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,612194,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1288.2999999998137,,rt_thecrossant_black,613339,,black_plus_sign,,,,50,,,1,0.9864864864864865,,,,,,,,,,,,,,,
null,,color_black,613443,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),616448,,black_plus_sign,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),617121,,yellow,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,617624,,yellow,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1214.9000000003725,,rt_thecrossant_black,618957,,black_plus_sign,,,,50,,,1,0.9866666666666667,,,,,,,,,,,,,,,
null,,color_black,619062,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),622066,,black_plus_sign,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),623009,,yellow,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,623513,,yellow,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1026.699999999255,,rt_thecrossant_black,624577,,black_plus_sign,,,,50,,,1,0.9868421052631579,,,,,,,,,,,,,,,
null,,color_black,624681,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),627687,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),628238,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,628741,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1896.5,,rt_thecrossant_black,630196,,black_plus_sign,,,,50,,,1,0.987012987012987,,,,,,,,,,,,,,,
null,,color_black,630301,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),633306,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),634299,,yellow,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,634802,,yellow,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
922.2000000001863,,rt_thecrossant_black,635816,,black_plus_sign,,,,50,,,1,0.9871794871794872,,,,,,,,,,,,,,,
null,,color_black,635920,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),638924,,black_plus_sign,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),639592,,blue,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,640095,,blue,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1277.4000000003725,,rt_thecrossant_black,641434,,black_plus_sign,,,,49,,,1,0.9873417721518988,,,,,,,,,,,,,,,
null,,color_black,641538,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),644543,,black_plus_sign,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),645367,,blue,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,645870,,blue,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1023.6000000005588,,rt_thecrossant_black,647054,,black_plus_sign,,,,49,,,1,0.9875,,,,,,,,,,,,,,,
null,,color_black,647157,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),650162,,black_plus_sign,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),651031,,blue,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,651534,,blue,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
996.5,,rt_thecrossant_black,652673,,black_plus_sign,,,,49,,,1,0.9876543209876543,,,,,,,,,,,,,,,
null,,color_black,652776,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),655782,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),656732,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,657236,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1151.7999999998137,,rt_thecrossant_black,658293,,black_plus_sign,,,,49,,,1,0.9878048780487805,,,,,,,,,,,,,,,
null,,color_black,658397,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),661402,,black_plus_sign,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),662018,,blue,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,662522,,blue,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1186.2000000001863,,rt_thecrossant_black,663912,,black_plus_sign,,,,49,,,1,0.9879518072289156,,,,,,,,,,,,,,,
null,,color_black,664016,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),667021,,black_plus_sign,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),668125,,yellow,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,668628,,yellow,,,,null,GW/shreveport.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
