rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color),898532,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,899035,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1319.5,,rt_thecrossant_black,900219,,black_plus_sign,,,,50,,,1,0.9895833333333334,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,900324,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),903329,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),904410,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,904914,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1335.4000000059605,,rt_thecrossant_black,905841,,black_plus_sign,,,,49,,,1,0.9896907216494846,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,905945,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),908950,,black_plus_sign,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),909493,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,909997,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
2434.4000000059605,,rt_thecrossant_black,911461,,black_plus_sign,,,,49,,,1,0.9897959183673469,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,911566,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),914571,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),915102,,blue,,,,null,GW/westpalmbeach.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,915606,,blue,,,,null,GW/westpalmbeach.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,,
978.2999999970198,,rt_thecrossant_black,917084,,black_plus_sign,,,,49,,,1,0.98989898989899,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,917188,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),920193,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),920678,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,921182,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
1128.2999999970198,,rt_thecrossant_black,922705,,black_plus_sign,,,,49,,,1,0.99,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,922809,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),925814,,black_plus_sign,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),926880,,yellow,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,927384,,yellow,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
882.6000000089407,,rt_thecrossant_black,928327,,black_plus_sign,,,,50,,,1,0.9900990099009901,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,928432,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),931436,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),932164,,blue,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,932668,,blue,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
1557.8999999910593,,rt_thecrossant_black,933949,,black_plus_sign,,,,50,,,0,0.9803921568627451,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,934053,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),937058,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),937626,,blue,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,938130,,blue,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1989.2000000029802,,rt_thecrossant_black,939571,,black_plus_sign,,,,49,,,1,0.9805825242718447,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,939676,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),942682,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),943743,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,944247,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
1346.5999999940395,,rt_thecrossant_black,945195,,black_plus_sign,,,,50,,,1,0.9807692307692307,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,945299,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),948304,,black_plus_sign,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),948960,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,949464,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
2159.0999999940395,,rt_thecrossant_black,950817,,black_plus_sign,,,,49,,,1,0.9809523809523809,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,950921,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),953926,,black_plus_sign,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),954794,,yellow,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,955298,,yellow,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
1213.300000011921,,rt_thecrossant_black,956439,,black_plus_sign,,,,50,,,1,0.9811320754716981,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,956543,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),959548,,black_plus_sign,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),960101,,yellow,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,960604,,yellow,,,,null,GW/carmel.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,,,,,,,,
1623.7000000029802,,rt_thecrossant_black,962062,,black_plus_sign,,,,50,,,1,0.9813084112149533,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,962165,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),965171,,black_plus_sign,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),965958,,yellow,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,966462,,yellow,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1271.6000000089407,,rt_thecrossant_black,967685,,black_plus_sign,,,,50,,,1,0.9814814814814815,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,967788,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
