rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,rt_plussign_withcolor,406400,,blue,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
1135,,rt_thecrossant_black,407934,,black_plus_sign,,,,49,,,1,0.9743589743589743,,,,,,,,,,,,,,,,
null,,color_black,408044,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),411053,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),411478,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,411992,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
692,,rt_thecrossant_black,413590,,black_plus_sign,,,,49,,,1,0.975,,,,,,,,,,,,,,,,
null,,color_black,413701,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),416718,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),417268,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,417782,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
742,,rt_thecrossant_black,419251,,black_plus_sign,,,,49,,,1,0.975609756097561,,,,,,,,,,,,,,,,
null,,color_black,419361,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),422370,,black_plus_sign,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),423166,,blue,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,423681,,blue,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
668,,rt_thecrossant_black,424908,,black_plus_sign,,,,49,,,1,0.9761904761904762,,,,,,,,,,,,,,,,
null,,color_black,425015,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),428018,,black_plus_sign,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),428942,,blue,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
462,,rt_plussign_withcolor,429456,,blue,,,,49,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,430549,,black_plus_sign,,,,null,,,1,0.9767441860465116,,,,,,,,,,,,,,,,
null,,color_black,430657,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),433660,,black_plus_sign,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),434608,,blue,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,435111,,blue,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
1089,,rt_thecrossant_black,436178,,black_plus_sign,,,,49,,,1,0.9772727272727273,,,,,,,,,,,,,,,,
null,,color_black,436285,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),439391,,black_plus_sign,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),440411,,yellow,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
457,,rt_plussign_withcolor,440914,,yellow,,,,50,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,441905,,black_plus_sign,,,,null,,,1,0.9777777777777777,,,,,,,,,,,,,,,,
null,,color_black,442012,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),445027,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),445918,,yellow,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,446422,,yellow,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1234,,rt_thecrossant_black,447548,,black_plus_sign,,,,50,,,1,0.9782608695652174,,,,,,,,,,,,,,,,
null,,color_black,447656,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),450669,,black_plus_sign,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),451723,,yellow,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,452237,,yellow,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
1009,,rt_thecrossant_black,453213,,black_plus_sign,,,,50,,,1,0.9787234042553191,,,,,,,,,,,,,,,,
null,,color_black,453323,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),456330,,black_plus_sign,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),456942,,yellow,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,457445,,yellow,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
1172,,rt_thecrossant_black,458857,,black_plus_sign,,,,50,,,1,0.9791666666666666,,,,,,,,,,,,,,,,
null,,color_black,458967,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),461983,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),462483,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
474,,rt_plussign_withcolor,462987,,yellow,,,,50,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,464500,,black_plus_sign,,,,null,,,1,0.9795918367346939,,,,,,,,,,,,,,,,
null,,color_black,464611,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),467622,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),468466,,yellow,,,,null,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
440,,rt_plussign_withcolor,468969,,yellow,,,,50,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,470147,,black_plus_sign,,,,null,,,1,0.98,,,,,,,,,,,,,,,,
null,,color_black,470257,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),473263,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),473828,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,474332,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
1046,,rt_thecrossant_black,475793,,black_plus_sign,,,,50,,,1,0.9803921568627451,,,,,,,,,,,,,,,,
null,,color_black,475905,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),478925,,black_plus_sign,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),479333,,yellow,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,479838,,yellow,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
721,,rt_thecrossant_black,481447,,black_plus_sign,,,,50,,,1,0.9807692307692307,,,,,,,,,,,,,,,,
null,,color_black,481557,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),484564,,black_plus_sign,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),485017,,blue,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,485519,,blue,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
747,,rt_thecrossant_black,487091,,black_plus_sign,,,,49,,,1,0.9811320754716981,,,,,,,,,,,,,,,,
null,,color_black,487202,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),490220,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),491270,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,491773,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
570,,rt_thecrossant_black,492741,,black_plus_sign,,,,50,,,1,0.9814814814814815,,,,,,,,,,,,,,,,
null,,color_black,492851,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),495867,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),496902,,yellow,,,,null,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
473,,rt_plussign_withcolor,497405,,yellow,,,,50,GW/gatlinburg.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,498391,,black_plus_sign,,,,null,,,1,0.9818181818181818,,,,,,,,,,,,,,,,
null,,color_black,498500,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),501511,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),502609,,yellow,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,503123,,yellow,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1177,,rt_thecrossant_black,504047,,black_plus_sign,,,,50,,,1,0.9821428571428571,,,,,,,,,,,,,,,,
null,,color_black,504157,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),507169,,black_plus_sign,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),508121,,blue,,,,null,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
399,,rt_plussign_withcolor,508636,,blue,,,,49,GW/peoria.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,509712,,black_plus_sign,,,,null,,,1,0.9824561403508771,,,,,,,,,,,,,,,,
null,,color_black,509823,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),512832,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),513431,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,513932,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1080,,rt_thecrossant_black,515355,,black_plus_sign,,,,49,,,1,0.9827586206896551,,,,,,,,,,,,,,,,
null,,color_black,515464,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),518480,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),519388,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,519890,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
762,,rt_thecrossant_black,521005,,black_plus_sign,,,,49,,,1,0.9830508474576272,,,,,,,,,,,,,,,,
null,,color_black,521115,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),524137,,black_plus_sign,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),525064,,blue,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,525566,,blue,,,,null,GW/racine.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
1013,,rt_thecrossant_black,526754,,black_plus_sign,,,,49,,,1,0.9833333333333333,,,,,,,,,,,,,,,,
null,,color_black,526863,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),529883,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),530351,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,530853,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1276,,rt_thecrossant_black,532409,,black_plus_sign,,,,49,,,1,0.9836065573770492,,,,,,,,,,,,,,,,
null,,color_black,532517,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),535533,,black_plus_sign,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),536237,,blue,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,536738,,blue,,,,null,GW/leesburg.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
672,,rt_thecrossant_black,538047,,black_plus_sign,,,,49,,,1,0.9838709677419355,,,,,,,,,,,,,,,,
null,,color_black,538156,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),541170,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),541907,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,542409,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
848,,rt_thecrossant_black,543699,,black_plus_sign,,,,49,,,1,0.9841269841269841,,,,,,,,,,,,,,,,
null,,color_black,543811,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),546853,,black_plus_sign,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),547901,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,548416,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
974,,rt_thecrossant_black,549401,,black_plus_sign,,,,49,,,1,0.984375,,,,,,,,,,,,,,,,
null,,color_black,549511,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
51299,,learn_break,600813,,learn_break,,,,32,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,601822,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),604827,,black_plus_sign,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),605549,,blue,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
460,,rt_plussign_withcolor,606052,,blue,,,,49,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,607407,,black_plus_sign,,,,null,,,1,0.9846153846153847,,,,,,,,,,,,,,,,
null,,color_black,607517,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),610529,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),611532,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,612034,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
982,,rt_thecrossant_black,613054,,black_plus_sign,,,,49,,,1,0.9848484848484849,,,,,,,,,,,,,,,,
null,,color_black,613164,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),616169,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),616623,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,617125,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
1224,,rt_thecrossant_black,618693,,black_plus_sign,,,,49,,,1,0.9850746268656716,,,,,,,,,,,,,,,,
null,,color_black,618804,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),621819,,black_plus_sign,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),622602,,yellow,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,623104,,yellow,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
577,,rt_thecrossant_black,624345,,black_plus_sign,,,,50,,,1,0.9852941176470589,,,,,,,,,,,,,,,,
null,,color_black,624455,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),627497,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),628246,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,628760,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1153,,rt_thecrossant_black,630033,,black_plus_sign,,,,49,,,1,0.9855072463768116,,,,,,,,,,,,,,,,
null,,color_black,630146,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),633154,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),634042,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,634559,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
879,,rt_thecrossant_black,635682,,black_plus_sign,,,,50,,,1,0.9857142857142858,,,,,,,,,,,,,,,,
null,,color_black,635792,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),638805,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),639418,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
445,,rt_plussign_withcolor,639921,,blue,,,,49,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,641335,,black_plus_sign,,,,null,,,1,0.9859154929577465,,,,,,,,,,,,,,,,
null,,color_black,641446,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),644450,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),645074,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,645575,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
815,,rt_thecrossant_black,646967,,black_plus_sign,,,,50,,,1,0.9861111111111112,,,,,,,,,,,,,,,,
null,,color_black,647078,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),650094,,black_plus_sign,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),651086,,yellow,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,651601,,yellow,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
733,,rt_thecrossant_black,652636,,black_plus_sign,,,,50,,,1,0.9863013698630136,,,,,,,,,,,,,,,,
null,,color_black,652746,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),655759,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),656728,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,657241,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1082,,rt_thecrossant_black,658290,,black_plus_sign,,,,50,,,1,0.9864864864864865,,,,,,,,,,,,,,,,
null,,color_black,658401,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),661411,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),662461,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,662962,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,
1235,,rt_thecrossant_black,663937,,black_plus_sign,,,,49,,,1,0.9866666666666667,,,,,,,,,,,,,,,,
null,,color_black,664047,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),667060,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),667873,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
477,,rt_plussign_withcolor,668378,,yellow,,,,50,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,669587,,black_plus_sign,,,,null,,,1,0.9868421052631579,,,,,,,,,,,,,,,,
null,,color_black,669697,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),672875,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),673881,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,674398,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
1054,,rt_thecrossant_black,675412,,black_plus_sign,,,,49,,,1,0.987012987012987,,,,,,,,,,,,,,,,
null,,color_black,675523,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),678541,,black_plus_sign,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),679418,,yellow,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,679922,,yellow,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
1275,,rt_thecrossant_black,681083,,black_plus_sign,,,,50,,,1,0.9871794871794872,,,,,,,,,,,,,,,,
null,,color_black,681193,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),684200,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),684999,,yellow,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,685500,,yellow,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1045,,rt_thecrossant_black,686721,,black_plus_sign,,,,50,,,1,0.9873417721518988,,,,,,,,,,,,,,,,
null,,color_black,686832,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),689907,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),690502,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,691005,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1169,,rt_thecrossant_black,692434,,black_plus_sign,,,,49,,,1,0.9875,,,,,,,,,,,,,,,,
null,,color_black,692545,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),695552,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),695990,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,696493,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
842,,rt_thecrossant_black,698079,,black_plus_sign,,,,50,,,1,0.9876543209876543,,,,,,,,,,,,,,,,
null,,color_black,698190,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),701206,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),702022,,yellow,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,702536,,yellow,,,,null,GW/westpalmbeach.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
537,,rt_thecrossant_black,703745,,black_plus_sign,,,,50,,,1,0.9878048780487805,,,,,,,,,,,,,,,,
null,,color_black,703854,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),706869,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),707949,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
493,,rt_plussign_withcolor,708453,,blue,,,,49,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,709397,,black_plus_sign,,,,null,,,1,0.9879518072289156,,,,,,,,,,,,,,,,
null,,color_black,709508,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),712521,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),713054,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,713557,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
1505,,rt_thecrossant_black,715047,,black_plus_sign,,,,49,,,1,0.9880952380952381,,,,,,,,,,,,,,,,
null,,color_black,715159,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),718176,,black_plus_sign,,,,null,GW/hanover.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
