rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
1744,,directmemory_phase,1384711,,GW/hotsprings.png,,,,50,,,1,1,GW/hanover.png,GW/cornwall.png,GW/westpalmbeach.png,GW/cornwall.png,GW/hanover.png,GW/westpalmbeach.png,1,,,,,,,,,
null,,html-keyboard-response,1385717,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
2192.399999999907,,directmemory_phase,1387911,,GW/peoria.png,,,,50,,,0,0.96875,GW/racine.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/racine.png,0.5,closer,,,,,,,,
null,,html-keyboard-response,1388919,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
58266,,intro_1,1447188,,instruct,,0,,,,,,,,,,,,,,,,,,,,,,
16574.399999999907,,intro_2,1463766,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
7996.399999999907,,intro_3,1471764,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
14644.700000000186,,intro_4,1486412,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
17803.900000000373,,intro_5,1504219,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
25097.700000000186,,intro_6,1529320,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
23382.700000000186,,intro_7,1552707,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
42981.69999999972,,intro_8,1595692,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,
null,,shortestpath_phase,1603201,,GW/newhope.png,,,,null,GW/huntsville.png,GW/hanover.png,0,0,,,,GW/huntsville.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,warning_page,1606210,,warning,,,,null,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1607213,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
2696,,shortestpath_phase,1609910,,GW/hotsprings.png,,,,50,GW/boulder.png,GW/hanover.png,1,0.5,,,,GW/hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1610922,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
2438.600000000093,,shortestpath_phase,1613362,,GW/boulder.png,,,,49,GW/huntsville.png,GW/hanover.png,1,0.6666666666666666,,,,GW/huntsville.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1614370,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
2204.7000000001863,,shortestpath_phase,1616577,,GW/hanover.png,,,,49,GW/boulder.png,GW/peoria.png,0,0.5,,,,GW/peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1617585,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1608.8999999999069,,shortestpath_phase,1619196,,GW/westpalmbeach.png,,,,50,GW/boulder.png,GW/shreveport.png,1,0.6,,,,GW/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1620204,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1828,,shortestpath_phase,1622034,,GW/carmel.png,,,,50,GW/newhope.png,GW/huntsville.png,1,0.6666666666666666,,,,GW/huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1623043,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1467.2999999998137,,shortestpath_phase,1624512,,GW/hanover.png,,,,50,GW/newhope.png,GW/peoria.png,1,0.7142857142857143,,,,GW/peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1625522,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
2015.1000000000931,,shortestpath_phase,1627539,,GW/racine.png,,,,49,GW/westpalmbeach.png,GW/newhope.png,0,0.625,,,,GW/newhope.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1628547,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1668.5,,shortestpath_phase,1630217,,GW/peoria.png,,,,50,GW/hanover.png,GW/boulder.png,0,0.5555555555555556,,,,GW/hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1631229,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1613.1999999997206,,shortestpath_phase,1632844,,GW/boulder.png,,,,50,GW/westpalmbeach.png,GW/gatlinburg.png,1,0.6,,,,GW/gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1633851,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1703.8999999999069,,shortestpath_phase,1635557,,GW/westpalmbeach.png,,,,50,GW/hotsprings.png,GW/cornwall.png,0,0.5454545454545454,,,,GW/hotsprings.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1636563,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1567.6000000000931,,shortestpath_phase,1638132,,GW/gatlinburg.png,,,,49,GW/carmel.png,GW/huntsville.png,1,0.5833333333333334,,,,GW/carmel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1639141,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1515.6000000000931,,shortestpath_phase,1640657,,GW/peoria.png,,,,50,GW/newhope.png,GW/leesburg.png,1,0.6153846153846154,,,,GW/leesburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1641666,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1326.1999999997206,,shortestpath_phase,1642994,,GW/cornwall.png,,,,50,GW/westpalmbeach.png,GW/shreveport.png,1,0.6428571428571429,,,,GW/shreveport.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1644006,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1747.1000000000931,,shortestpath_phase,1645754,,GW/boulder.png,,,,49,GW/newhope.png,GW/hotsprings.png,1,0.6666666666666666,,,,GW/newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1646763,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1613.5,,shortestpath_phase,1648378,,GW/hotsprings.png,,,,49,GW/gatlinburg.png,GW/westpalmbeach.png,1,0.6875,,,,GW/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1649383,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1168,,shortestpath_phase,1650553,,GW/cornwall.png,,,,50,GW/newhope.png,GW/westpalmbeach.png,0,0.6470588235294118,,,,GW/newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1651563,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1677,,shortestpath_phase,1653242,,GW/westpalmbeach.png,,,,49,GW/gatlinburg.png,GW/boulder.png,1,0.6666666666666666,,,,GW/gatlinburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1654250,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1639.7999999998137,,shortestpath_phase,1655891,,GW/cornwall.png,,,,49,GW/huntsville.png,GW/westpalmbeach.png,1,0.6842105263157895,,,,GW/huntsville.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1656899,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1339.2999999998137,,shortestpath_phase,1658241,,GW/westpalmbeach.png,,,,50,GW/racine.png,GW/shreveport.png,1,0.7,,,,GW/shreveport.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1659250,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1621.3000000002794,,shortestpath_phase,1660873,,GW/gatlinburg.png,,,,50,GW/boulder.png,GW/westpalmbeach.png,0,0.6666666666666666,,,,GW/boulder.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1661882,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1116.7000000001863,,shortestpath_phase,1663000,,GW/westpalmbeach.png,,,,49,GW/boulder.png,GW/huntsville.png,0,0.6363636363636364,,,,GW/huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1664010,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1612.1999999997206,,shortestpath_phase,1665624,,GW/newhope.png,,,,50,GW/westpalmbeach.png,GW/racine.png,1,0.6521739130434783,,,,GW/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1666634,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1641.6000000000931,,shortestpath_phase,1668278,,GW/carmel.png,,,,50,GW/gatlinburg.png,GW/peoria.png,0,0.625,,,,GW/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1669287,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1383.1999999997206,,shortestpath_phase,1670672,,GW/westpalmbeach.png,,,,50,GW/newhope.png,GW/shreveport.png,1,0.64,,,,GW/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1671679,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1682.5,,shortestpath_phase,1673363,,GW/hanover.png,,,,50,GW/huntsville.png,GW/racine.png,0,0.6153846153846154,,,,GW/huntsville.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1674371,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1428.3999999999069,,shortestpath_phase,1675801,,GW/shreveport.png,,,,50,GW/newhope.png,GW/cornwall.png,1,0.6296296296296297,,,,GW/cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1676804,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1310,,shortestpath_phase,1678116,,GW/westpalmbeach.png,,,,49,GW/huntsville.png,GW/gatlinburg.png,1,0.6428571428571429,,,,GW/huntsville.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1679124,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1291.2000000001863,,shortestpath_phase,1680417,,GW/boulder.png,,,,50,GW/peoria.png,GW/gatlinburg.png,1,0.6551724137931034,,,,GW/gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1681428,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1660.8000000002794,,shortestpath_phase,1683091,,GW/newhope.png,,,,49,GW/shreveport.png,GW/westpalmbeach.png,1,0.6666666666666666,,,,GW/shreveport.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1684104,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1401.5999999996275,,shortestpath_phase,1685507,,GW/racine.png,,,,49,GW/cornwall.png,GW/westpalmbeach.png,1,0.6774193548387096,,,,GW/cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1686517,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1360.8999999999069,,shortestpath_phase,1687880,,GW/hanover.png,,,,49,GW/peoria.png,GW/newhope.png,1,0.6875,,,,GW/peoria.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1688884,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1155.1000000000931,,shortestpath_phase,1690041,,GW/newhope.png,,,,50,GW/cornwall.png,GW/westpalmbeach.png,0,0.6666666666666666,,,,GW/cornwall.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1691045,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1193.8999999999069,,shortestpath_phase,1692241,,GW/hanover.png,,,,50,GW/newhope.png,GW/huntsville.png,1,0.6764705882352942,,,,GW/huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1693244,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1439.1000000000931,,shortestpath_phase,1694685,,GW/peoria.png,,,,50,GW/racine.png,GW/cornwall.png,1,0.6857142857142857,,,,GW/cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1695691,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1424,,shortestpath_phase,1697116,,GW/hanover.png,,,,49,GW/boulder.png,GW/huntsville.png,0,0.6666666666666666,,,,GW/huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1698123,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1455,,shortestpath_phase,1699579,,GW/peoria.png,,,,49,GW/boulder.png,GW/carmel.png,0,0.6486486486486487,,,,GW/carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1700592,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1351.7000000001863,,shortestpath_phase,1701945,,GW/westpalmbeach.png,,,,50,GW/huntsville.png,GW/newhope.png,0,0.631578947368421,,,,GW/huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1702956,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1220.1000000000931,,shortestpath_phase,1704178,,GW/peoria.png,,,,49,GW/gatlinburg.png,GW/newhope.png,1,0.6410256410256411,,,,GW/gatlinburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1705188,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1206,,shortestpath_phase,1706396,,GW/westpalmbeach.png,,,,50,GW/hanover.png,GW/carmel.png,0,0.625,,,,GW/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1707404,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1121.2000000001863,,shortestpath_phase,1708527,,GW/racine.png,,,,49,GW/cornwall.png,GW/westpalmbeach.png,1,0.6341463414634146,,,,GW/cornwall.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1709534,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
952.8000000002794,,shortestpath_phase,1710489,,GW/newhope.png,,,,49,GW/westpalmbeach.png,GW/hanover.png,0,0.6190476190476191,,,,GW/hanover.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1711492,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1073.7999999998137,,shortestpath_phase,1712567,,GW/shreveport.png,,,,50,GW/gatlinburg.png,GW/newhope.png,0,0.6046511627906976,,,,GW/gatlinburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1713572,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1100.5,,shortestpath_phase,1714674,,GW/racine.png,,,,50,GW/newhope.png,GW/shreveport.png,0,0.5909090909090909,,,,GW/newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1715688,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1495.2000000001863,,shortestpath_phase,1717185,,GW/gatlinburg.png,,,,50,GW/westpalmbeach.png,GW/shreveport.png,1,0.6,,,,GW/shreveport.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1718189,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1551.0999999996275,,shortestpath_phase,1719742,,GW/hanover.png,,,,50,GW/boulder.png,GW/hotsprings.png,1,0.6086956521739131,,,,GW/hotsprings.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1720748,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1238.5999999996275,,shortestpath_phase,1721989,,GW/gatlinburg.png,,,,49,GW/huntsville.png,GW/westpalmbeach.png,1,0.6170212765957447,,,,GW/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1722996,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1474,,shortestpath_phase,1724472,,GW/peoria.png,,,,50,GW/newhope.png,GW/hotsprings.png,1,0.625,,,,GW/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1725481,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1461,,shortestpath_phase,1726944,,GW/newhope.png,,,,49,GW/carmel.png,GW/cornwall.png,0,0.6122448979591837,,,,GW/cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1727949,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1061.1000000000931,,shortestpath_phase,1729011,,GW/hanover.png,,,,50,GW/hotsprings.png,GW/carmel.png,0,0.6,,,,GW/hotsprings.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1730021,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1319.0999999996275,,shortestpath_phase,1731342,,GW/racine.png,,,,50,GW/westpalmbeach.png,GW/leesburg.png,1,0.6078431372549019,,,,GW/leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1732351,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1258.7000000001863,,shortestpath_phase,1733612,,GW/gatlinburg.png,,,,50,GW/westpalmbeach.png,GW/carmel.png,1,0.6153846153846154,,,,GW/carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1734624,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1006.1000000000931,,shortestpath_phase,1735632,,GW/hanover.png,,,,49,GW/racine.png,GW/boulder.png,1,0.6226415094339622,,,,GW/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1736638,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1370.7999999998137,,shortestpath_phase,1738011,,GW/westpalmbeach.png,,,,49,GW/newhope.png,GW/carmel.png,0,0.6111111111111112,,,,GW/carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1739015,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1640.5,,shortestpath_phase,1740657,,GW/newhope.png,,,,50,GW/westpalmbeach.png,GW/peoria.png,1,0.6181818181818182,,,,GW/peoria.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1741661,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1382,,shortestpath_phase,1743044,,GW/boulder.png,,,,49,GW/carmel.png,GW/hanover.png,1,0.625,,,,GW/carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1744058,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1379.6999999997206,,shortestpath_phase,1745440,,GW/newhope.png,,,,49,GW/shreveport.png,GW/hanover.png,1,0.631578947368421,,,,GW/shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1746449,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1187.2999999998137,,shortestpath_phase,1747638,,GW/racine.png,,,,50,GW/huntsville.png,GW/westpalmbeach.png,0,0.6206896551724138,,,,GW/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1748647,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1087.5,,shortestpath_phase,1749736,,GW/shreveport.png,,,,49,GW/leesburg.png,GW/boulder.png,1,0.6271186440677966,,,,GW/leesburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1750741,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1303.1999999997206,,shortestpath_phase,1752047,,GW/racine.png,,,,50,GW/hotsprings.png,GW/hanover.png,0,0.6166666666666667,,,,GW/hotsprings.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1753056,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1209.6000000000931,,shortestpath_phase,1754267,,GW/newhope.png,,,,49,GW/huntsville.png,GW/peoria.png,1,0.6229508196721312,,,,GW/huntsville.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1755277,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1100.7999999998137,,shortestpath_phase,1756379,,GW/cornwall.png,,,,50,GW/westpalmbeach.png,GW/hanover.png,1,0.6290322580645161,,,,GW/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1757383,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1032.2000000001863,,shortestpath_phase,1758416,,GW/newhope.png,,,,49,GW/peoria.png,GW/shreveport.png,0,0.6190476190476191,,,,GW/shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1759424,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1121.7999999998137,,shortestpath_phase,1760547,,GW/boulder.png,,,,50,GW/gatlinburg.png,GW/hanover.png,0,0.609375,,,,GW/gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1761559,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1371.3999999999069,,shortestpath_phase,1762932,,GW/westpalmbeach.png,,,,50,GW/racine.png,GW/cornwall.png,1,0.6153846153846154,,,,GW/cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1763941,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1248.3999999999069,,shortestpath_phase,1765191,,GW/boulder.png,,,,50,GW/westpalmbeach.png,GW/shreveport.png,1,0.6212121212121212,,,,GW/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1766199,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1150.3999999999069,,shortestpath_phase,1767351,,GW/hotsprings.png,,,,49,GW/hanover.png,GW/westpalmbeach.png,1,0.6268656716417911,,,,GW/hanover.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1768358,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1352.6000000000931,,shortestpath_phase,1769713,,GW/westpalmbeach.png,,,,49,GW/boulder.png,GW/cornwall.png,0,0.6176470588235294,,,,GW/cornwall.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1770718,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1166.3000000002794,,shortestpath_phase,1771886,,GW/gatlinburg.png,,,,50,GW/westpalmbeach.png,GW/hotsprings.png,1,0.6231884057971014,,,,GW/hotsprings.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1772898,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1321.1000000000931,,shortestpath_phase,1774221,,GW/westpalmbeach.png,,,,50,GW/gatlinburg.png,GW/huntsville.png,1,0.6285714285714286,,,,GW/huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1775231,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1224.5,,shortestpath_phase,1776458,,GW/racine.png,,,,50,GW/hanover.png,GW/leesburg.png,1,0.6338028169014085,,,,GW/leesburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1777462,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1338.2000000001863,,shortestpath_phase,1778802,,GW/newhope.png,,,,49,GW/huntsville.png,GW/westpalmbeach.png,1,0.6388888888888888,,,,GW/huntsville.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1779806,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1264.7999999998137,,shortestpath_phase,1781073,,GW/hanover.png,,,,50,GW/gatlinburg.png,GW/boulder.png,0,0.6301369863013698,,,,GW/gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1782081,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1287.4000000003725,,shortestpath_phase,1783371,,GW/boulder.png,,,,50,GW/carmel.png,GW/peoria.png,0,0.6216216216216216,,,,GW/carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1784375,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
951.6000000000931,,shortestpath_phase,1785329,,GW/peoria.png,,,,49,GW/boulder.png,GW/hanover.png,0,0.6133333333333333,,,,GW/hanover.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1786337,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1060.1000000000931,,shortestpath_phase,1787398,,GW/boulder.png,,,,50,GW/cornwall.png,GW/shreveport.png,0,0.6052631578947368,,,,GW/cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1788410,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1383.8999999999069,,shortestpath_phase,1789796,,GW/hanover.png,,,,50,GW/westpalmbeach.png,GW/racine.png,0,0.5974025974025974,,,,GW/westpalmbeach.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1790807,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1218,,shortestpath_phase,1792026,,GW/shreveport.png,,,,50,GW/racine.png,GW/cornwall.png,1,0.6025641025641025,,,,GW/cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1793031,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1154.6999999997206,,shortestpath_phase,1794187,,GW/hanover.png,,,,49,GW/carmel.png,GW/boulder.png,1,0.6075949367088608,,,,GW/carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1795191,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1372,,shortestpath_phase,1796565,,GW/westpalmbeach.png,,,,49,GW/racine.png,GW/newhope.png,1,0.6125,,,,GW/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1797576,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
822.9000000003725,,shortestpath_phase,1798400,,GW/boulder.png,,,,50,GW/peoria.png,GW/cornwall.png,1,0.6172839506172839,,,,GW/cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1799410,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
1374.5,,shortestpath_phase,1800786,,GW/hanover.png,,,,50,GW/newhope.png,GW/hotsprings.png,1,0.6219512195121951,,,,GW/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1801790,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,
